CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
803,2,0,30.16101365635811,4,106280.90979549655,1,0.0,0.0,187999.27014836288
596,0,1,43.30225254802972,2,85275.94954819094,1,0.0,0.972522495633662,5116.56550320902
620,1,0,32.38358048587594,4,148266.79554154634,3,0.0,0.5440299652945756,106079.2613873492
654,0,0,43.95673155487623,4,124413.58941004453,1,1.0,0.0,90686.14510164974
673,2,1,43.64080790151676,7,105020.07259797114,1,1.0,0.5201154145023945,1698.4643687120547
668,0,0,44.6780466106614,3,0.0,1,0.38926822035538,0.0,27765.668166140138
669,1,0,45.52859950554751,4,87056.9466412635,1,1.0,0.26429975277375495,87134.84183176282
717,0,0,45.57448269594968,1,0.0,1,1.0,0.0,47196.41839896483
681,1,0,55.57937362857293,2,136988.83504984324,1,1.0,0.0,143766.84819611697
709,2,1,48.45348683810864,2,119374.34326736482,1,1.0,0.8066858547635796,12269.254257877537
574,2,0,44.39891661195343,8,143196.70685644945,1,0.0,0.0,147050.74884007848
716,1,0,53.62042527332147,5,127174.2421850428,2,1.0,1.0,80191.52033929584
504,1,0,48.26100328255683,8,93160.72608391289,1,0.806778142506314,0.19322185749368603,154049.74629766002
695,1,0,46.058496367776634,6,0.0,1,1.0,0.0,32135.65027453104
524,1,0,49.030045083961134,4,82893.25152673754,2,0.0,0.015022541980566295,62500.85070882129
633,1,1,45.56015375344396,2,117664.602685729,1,0.6872867048585419,0.0,195317.2004349372
522,0,0,37.65053914427527,8,69961.85667064479,1,1.0,0.5881437067295981,162876.96195832905
531,1,0,61.71322162445282,4,0.0,1,0.8617168265952523,0.0,1751.080118962693
635,2,0,52.35754875820208,2,83694.71757532695,1,0.5738776290275145,0.5738776290275145,196218.10711726063
719,2,0,38.79071401050289,6,94627.2785303028,1,1.0,0.0,125268.08252626166
634,0,0,45.79106475805854,5,31191.25303337383,1,0.40111690524268284,0.0,169745.24898196064
663,1,0,54.98147106899587,4,119849.85116270393,1,1.0,0.27441172100037514,34821.72081895094
696,2,0,42.99985182006854,7,126218.65620608482,1,1.0,0.0,123072.82051582476
536,0,0,69.89674920694583,5,0.0,1,0.0,0.2216607709324413,130745.63022770005
652,0,0,48.883079188293024,3,0.0,1,0.9412146941206855,0.05878530587931452,183378.69093050083
582,1,0,71.07179503322614,5,86291.6844539384,2,0.0,0.0,192154.87186528035
735,1,0,39.51426801386746,1,0.0,1,1.0,0.0,44462.29500299438
635,0,0,35.82058560588789,7,74839.65866030299,3,0.5897071970560535,0.41029280294394654,130401.27375008036
601,1,0,47.331826457485676,6,131364.65420314748,1,0.3329566143714182,0.0,184906.2936542127
781,2,0,47.37521716957991,5,108708.06738990267,1,1.0,0.0,184499.70882998992
682,1,0,32.23757619153837,5,136612.96628009086,1,1.0,0.893448752783887,41546.25165752182
620,1,1,26.181496625604396,8,108560.60858038277,1,0.3116423750863423,0.3116423750863423,179487.64647618105
638,0,1,34.455682739594366,4,123829.97764236007,1,1.0,0.7402055838288396,57119.40708506023
649,0,0,33.03729349145957,4,135789.95450034738,1,1.0,0.2546616864324468,59420.259528916
571,2,0,37.037903855966505,8,139599.51253103183,2,0.9981950544777857,0.0,104149.89910057904
593,0,0,54.06037021063102,4,0.0,1,0.1879259578737954,0.1879259578737954,9755.15496727958
763,1,0,33.07283663284362,7,154455.23713050823,1,0.0,0.8519402405111703,88795.37036117997
597,1,0,50.29605568327976,4,88379.94815931887,2,0.09868522775992061,0.9013147722400794,64673.11406755815
523,2,1,56.53746948716835,8,119553.71362757521,2,1.0,0.42019465483320384,168054.03289572586
724,0,0,48.44086799804833,6,136665.49710082015,1,1.0,1.0,72114.11256493555
570,0,0,42.90431622122935,5,147036.2239779633,1,1.0,0.0,74524.98590920985
654,1,0,32.03962663835092,5,107013.01050652863,1,0.0,0.0,59592.06920513232
568,1,1,47.0,8,107466.61698398498,1,0.7883995309449126,1.0,64378.57108553255
774,0,0,50.72502088133071,4,0.0,3,0.8181041683217484,0.8181041683217484,94315.79614605125
521,0,0,44.95791207571565,3,0.0,1,0.0,0.04208792428435171,172692.99905814856
546,2,0,44.93305215484838,3,116179.79343625918,2,1.0,0.0,56111.49453927525
480,2,0,40.0,4,119767.73954705849,1,1.0,0.0,91784.46686178129
653,0,0,48.10171517081577,1,0.0,1,0.820343034163154,0.0,116487.3828103966
690,1,0,40.89787201932558,4,94698.92839616357,1,1.0,0.9002364422971576,116858.07755488515
530,0,1,51.144749688128044,4,0.0,1,0.0545118899108592,1.0,146186.7828456559
551,2,0,41.00422504643849,5,102210.25801224768,2,0.3334741682146163,0.0,187659.90620583404
574,2,0,36.92463744602007,8,126652.88819571788,1,1.0,0.19246374460200688,380.9147817688261
569,2,0,49.543419753420395,0,129061.76175721243,1,1.0,0.491316049315921,38005.91449974774
689,1,0,56.01514485299448,5,162603.1721897923,1,0.05471417483363994,0.0,9489.22671657907
605,2,0,44.89017632050472,2,121607.21467797249,1,1.0,0.0,115387.55906721715
507,0,0,44.32125369237725,0,180972.48548109885,1,0.9357492615245504,0.0642507384754496,2779.122187379823
734,2,0,41.183292336527224,5,106283.38145272012,1,1.0,0.40238680906753954,135922.9709509283
698,0,0,48.71515260383467,5,158308.90879717658,1,0.19057251153718513,0.0,84625.29119245635
724,1,0,55.20213707748451,4,107436.00084735283,1,1.0,0.0,26172.903037179556
658,0,0,24.17186880701911,8,0.0,1,1.0,0.06787090021934716,29108.86516495066
522,2,0,35.75725481220152,4,105871.30778114426,2,1.0,0.0,45901.40486915458
410,0,0,49.48620308407854,7,0.0,1,0.7477005140130896,0.7477005140130896,125852.91292966747
667,2,0,40.15025862935409,1,163321.89185982497,3,0.7658973350293594,0.7658973350293594,29012.79622846782
700,0,1,41.198503106421626,1,0.0,2,1.0,0.05992515532108145,14061.85225525659
587,0,0,40.869588766129965,8,181687.0153817264,1,1.0,0.0,95334.33803232349
694,0,0,38.368776287414306,9,0.0,1,1.0,0.8755657920532448,13933.82400700905
472,2,0,50.47074226789188,9,114588.68208496933,2,1.0,0.0,177691.6841238913
714,2,0,49.07127903523851,6,126219.84885784477,1,1.0,0.0,134479.99322599644
564,1,0,38.41177681353717,5,130406.98501760897,1,0.8529442033842931,0.1470557966157069,9668.857649215373
656,2,0,55.674252248785244,3,106588.39124678273,1,1.0,0.3876246252024593,24976.846180484004
581,1,1,49.41444600114098,5,99108.8021932148,1,0.6768057501426226,0.32319424985737744,176093.6655800762
649,1,0,50.389048565740275,5,155495.8304065869,1,1.0,0.9351585723766211,87484.59391771
555,1,1,44.91003228374133,7,106084.00794471815,1,0.636677427913776,0.636677427913776,80005.19606335238
546,2,0,42.70863725989409,5,102230.9711657404,2,0.39028790866313645,0.0,187624.75838530555
729,0,0,38.37919313496782,2,122563.11225376917,2,0.0,0.10609177961290917,106880.3435643678
607,1,0,28.636426677739927,5,149674.4882848026,2,0.3295533347174907,0.6704466652825093,103776.2743507518
621,0,0,43.84464234208995,4,0.0,1,0.0,0.0,36654.3042843239
803,0,0,39.630333314567885,5,0.0,1,0.5856041678395072,0.0,25992.327559207995
729,2,0,44.18270340810642,1,121454.88945439181,1,0.40864829594679053,0.0,7170.343358435495
454,0,1,41.50719512953227,8,135068.10647182848,2,0.280800304404233,0.280800304404233,178896.7148873591
543,0,1,46.7262074308622,0,82472.81121878546,1,0.25475851382755876,0.7452414861724412,43070.84374146277
554,2,0,44.48554756559846,3,124371.37900159947,1,1.0,1.0,41459.02415947574
747,2,0,57.436354305450266,3,147118.28198708314,1,1.0,0.0,4641.263717438833
539,0,0,45.0,4,66653.70429973942,1,1.0,0.0,193915.0874071112
761,0,0,42.78879084467636,1,138721.98625541208,1,1.0,0.0,183265.33197163302
585,1,0,42.477472716592004,6,146428.76022152696,1,1.0,0.0,74402.79626476069
627,1,0,47.42630424727829,7,160514.77631689407,1,1.0,0.40125258320372803,82098.82598790851
408,0,0,30.4636674385153,6,145923.18353823383,2,1.0,0.1449216140303119,100901.61524975055
565,0,0,58.84040734427086,4,69051.16223887414,1,1.0,1.0,63397.699074187476
753,2,1,37.455603244650064,6,115042.63105259706,2,1.0,0.6139008111625157,186870.61791115007
794,0,0,65.0371790863622,8,109946.98507386309,1,0.6898236928976375,0.0,23109.276825001445
579,2,0,40.16826557180124,3,122143.79519950996,1,1.0,0.0,65329.16217236426
751,0,0,38.571012666016614,5,178862.2619323161,1,1.0,0.10724683349584607,66767.29244996341
619,0,0,39.57351925709567,3,0.0,1,1.0,0.4918311936560368,83110.5934116615
520,0,0,39.73547838833325,1,0.0,1,1.0,0.7354783883332476,49849.786652489114
638,2,0,52.97622429377407,1,123928.72404529949,1,1.0,0.00792523540864376,16661.668453971753
585,0,0,41.43720250955479,2,0.0,1,1.0,1.0,133471.8389811292
632,1,0,23.073223730854494,7,85018.70674238745,1,0.6297069335586822,0.6297069335586822,141042.07155100777
602,0,0,27.166122397229657,3,0.0,1,0.0,0.7738484001978816,78415.59417277614
681,0,0,38.306413912013674,4,124225.72212048245,1,0.8728302341533203,0.12716976584667972,88919.35365547576
634,0,0,37.887391272681015,6,153685.79116803888,2,0.8145652121135027,0.0,177288.93028875045
551,0,0,49.93569128311754,6,0.0,3,0.0,0.7660771792206151,87975.79922251357
571,2,1,44.20695299161231,1,116134.22299090157,1,0.0,1.0,125076.5592539368
718,1,0,38.84267479421001,6,107620.97378201746,1,1.0,0.2848632231888244,166111.0713668026
592,0,1,40.83456855726884,6,110446.40104682696,1,0.0,1.0,136239.22486242047
505,2,0,42.45119038689566,1,110467.97791944024,1,1.0,0.6936012016380422,119908.54891278349
751,1,0,51.76145123533828,4,127053.77661258423,1,1.0,0.15229024706765526,195408.9549654761
659,0,0,53.09626928319187,7,128453.87294864716,1,1.0,1.0,195318.63018495575
704,2,0,53.68768893981624,3,114729.1972872356,2,1.0,0.0,35736.44600287678
747,0,0,60.25231178090005,2,189828.1210355781,1,0.0,0.0,159059.68605993662
478,0,0,51.928605734070004,5,75292.50304837273,1,1.0,0.0,163662.6551979193
693,2,0,37.68558264208063,4,82554.60730686969,2,0.6713956605201573,0.0,9493.476365019516
624,0,1,37.43017349489513,2,119475.08555490177,1,0.2849132525524358,0.0,194653.9465472576
672,0,0,53.78231232235644,5,160405.65689023508,1,0.521716332488957,0.521716332488957,83949.52078682896
769,0,0,49.567902739115006,4,113549.05163619209,1,0.8193633020586847,0.8193633020586847,153258.1582162974
517,2,0,45.0,4,121993.41189043752,2,1.0,1.0,40140.047140405215
627,0,1,53.266808899115034,7,0.0,1,0.0,1.0,107867.80500947441
571,0,0,30.625600584685067,10,175908.39017430542,1,0.9702094959673778,0.0,96937.9082523751
812,2,0,36.205366986421,6,98060.7791246201,1,0.009779380305761864,0.9902206196942381,26704.306728857835
700,0,0,37.277089472626656,7,0.0,1,0.07512291015450923,0.9248770898454908,42031.9497544407
757,2,1,37.14264024691245,5,128536.17689926673,1,1.0,1.0,183556.8119892226
666,2,0,43.72772458407298,1,108075.90659698604,1,0.14554491681459658,0.0,186166.08117235525
652,0,0,31.06838252428353,3,103702.99454923403,2,0.004884466020251943,0.0,155224.47283840834
537,0,0,53.443370867907234,5,127440.09123636973,1,1.0,0.063338695415319,141492.78336630634
559,0,1,47.531392557852676,1,0.0,1,0.1062785115705358,0.0,128896.57504551993
660,0,0,33.686280023010156,4,103820.40456705731,3,0.0,0.1580164719417737,155699.47015143922
429,1,0,50.208531004710096,6,92677.24909925519,1,1.0,0.0,166076.26363860103
524,2,0,46.89036080918266,8,139084.27107274087,2,0.0,0.0,150886.87762416908
626,2,0,38.978634031105635,4,130080.85010175896,2,1.0,0.0,72380.7304543165
719,0,0,39.47704822517935,3,119424.24328109066,1,0.0,1.0,59752.44547217229
653,0,0,58.358390853830265,1,104208.62041144591,1,1.0,0.0,62389.54471783948
718,0,0,62.65304586876323,7,136424.1932712614,1,0.24411362043218365,0.7558863795678163,110956.78562453446
721,0,1,50.066391053907985,6,173941.8344345077,1,0.0,0.0,53391.468612310615
779,0,1,45.21854849422757,5,118412.94762498383,2,0.8883640706039384,0.0,162532.89835612845
575,0,0,62.999523057825385,2,0.0,1,0.8845970406855919,0.11540295931440814,130841.83223788161
662,1,1,39.976908089213865,5,112780.95582468646,1,1.0,0.19846053928092455,95852.19082018199
601,0,0,45.88243751460987,4,153209.220068151,1,0.47060937865246655,0.0,36764.47990964667
647,1,0,47.036821719561274,7,87921.22514329615,1,1.0,0.5184108597806374,120131.31432804771
674,0,0,61.125101572246436,3,45378.8164068494,2,0.6805668413607151,0.3194331586392849,75763.4317879033
653,1,0,52.1768316682852,6,130682.94322201195,1,0.1411584165857397,0.8588415834142603,75656.42102479671
578,2,0,51.69084345502619,4,120278.59837033109,1,0.6288731444133052,0.3711268555866948,36030.80910023888
750,0,0,40.23715209765352,5,0.0,1,1.0,0.0,28277.503585842616
419,1,0,48.835951530573055,2,153724.72790394697,1,1.0,0.765270524116957,191743.68749581574
678,2,0,50.93121565362112,7,107813.25117160728,1,0.6437385512070409,0.0,126514.5161034973
699,2,0,37.740831956409956,9,114671.4442793516,1,1.0,0.0,189039.08511858812
524,0,1,46.602328134350316,5,122019.90952304217,1,0.19883593282484135,1.0,4658.587962117416
608,0,1,46.60539087394181,5,0.0,1,1.0,0.6228212082157565,32063.25749972983
453,0,0,59.03677626743091,1,165766.1801076381,2,0.0,0.09666399347729482,140333.41831017472
629,0,1,48.487834877110835,6,0.0,1,0.9303093032698804,0.06969069673011963,13877.680700319012
642,0,1,43.989697705280776,8,173244.89850321217,1,0.9417824879246603,0.0,191146.81732339645
638,1,0,58.051054081318306,3,95737.69352341561,1,0.07299583989859171,0.0,97963.75214214856
512,0,0,41.969098283628696,4,83891.72786747309,1,0.0,0.0,62701.280485822084
570,0,0,39.036794851586656,7,199872.09934377274,1,1.0,0.6204006435516677,46022.99048995585
747,2,0,44.32590622224274,5,103352.09843440079,1,1.0,0.2449395851838172,120853.09004079348
645,2,0,40.604405090069946,5,115717.03784484406,1,0.6723268099936413,0.0,174652.50534377436
678,0,0,40.21919057862363,4,165756.77028535475,1,1.0,0.0,140323.88107601076
631,1,1,60.92365980408432,4,114672.59862105596,1,0.9011266573373486,0.0,73688.15280193614
662,0,0,59.30961628563476,4,0.0,1,0.18782041270724847,0.0,31657.529811979166
578,0,0,50.45444062293187,2,45028.120081744404,1,1.0,0.8660231906806247,38314.93033453642
535,0,0,45.48349393434205,9,85360.6996971366,1,1.0,0.1721686885526491,116664.8232276327
561,0,0,33.64437182825227,3,172453.1619676649,1,1.0,0.0,188532.32922172805
698,1,0,49.2898623542319,4,93984.79071585508,1,0.12215268898343579,1.0,141153.3621289605
723,1,0,32.439143633481805,6,0.0,1,1.0,0.0,28658.442030207403
651,1,0,38.65617903622269,6,129782.7172846982,1,1.0,0.0,9612.4087375683
775,2,1,43.32040764039127,4,154783.31792685235,1,1.0,0.6177626799855086,195407.2770535296
727,0,1,54.80058375479615,1,127989.05926820639,1,1.0,1.0,187671.83155354293
671,1,0,49.27371349817796,5,117862.78085159624,1,0.7219831469516448,0.0,172623.43809550174
761,0,0,47.27624970196838,9,149569.62597423545,1,0.1381248509841918,0.8618751490158082,15731.586068996688
455,2,0,46.308155105911496,4,102865.21818294504,1,1.0,1.0,183537.61677133924
535,2,0,58.74500656577592,3,70544.27602185716,1,0.4884093893534508,0.0,103840.19998306889
570,1,0,48.1124733679092,4,152122.4420586242,1,0.15892476684417156,0.8410752331558284,162922.00970010314
731,0,0,38.37421098823373,1,0.0,2,0.05345871260481816,0.05345871260481816,92209.83293993345
701,1,0,50.86893135605206,6,218854.33862139191,1,0.0,0.5543082097532536,86180.14369177601
628,0,0,49.75325218151289,6,159710.05441102418,2,0.04934956369742127,0.0,54331.54795224328
692,1,0,45.846673159536124,1,97249.88095701266,1,0.4306653680927749,0.4306653680927749,110775.09066385847
483,0,0,40.3582086784488,9,108357.71269466027,1,0.6172708086822287,0.0,128262.5473104927
561,0,0,34.60064767554757,3,111787.75033383306,1,0.7571891196819694,0.0,16502.300070400244
475,0,0,39.27907895570657,9,108347.70068325405,1,0.6943515031638166,0.0,128417.35001083395
661,1,0,42.185965401934865,9,176134.52071291825,1,1.0,0.4070172990325679,189800.27263207122
571,0,0,54.55791195612249,8,0.0,2,0.4623164782448995,0.5376835217551005,110696.2491671228
549,0,0,28.12723548910051,7,116750.98172640927,1,1.0,0.9952875744777588,158594.31771329953
692,0,0,58.11787564512793,6,101158.05169750733,1,0.9276106017356897,0.0,177391.76088137575
709,0,0,38.677054300111834,1,0.0,1,0.0,0.7096317875139795,27523.358949007084
696,2,0,31.650712488356284,8,154432.60879878612,2,0.11776491897923491,0.8822350810207651,101293.77282703093
738,1,0,54.38283549610244,4,99052.50072980241,1,1.0,0.8529850451002214,84498.42110487557
693,1,0,40.68715464368433,2,122570.65105135004,1,1.0,0.0,88200.26995545023
711,0,0,51.49396475689346,2,0.0,1,0.0,0.9733665661522873,144011.85266060027
641,0,0,38.11510797422039,7,137132.62144375237,3,1.0,0.0,78129.47361084417
574,2,0,44.05643710650365,8,106596.47131255419,1,0.757054638312956,0.757054638312956,79660.56975178432
625,1,0,38.73307791669535,9,67063.18988431685,1,1.0,0.0,78583.72804623816
761,2,0,37.74485725206712,0,105428.2867307955,1,1.0,0.9068928434916099,133553.44344603847
605,0,0,32.65929029064632,5,0.0,1,1.0,0.46814194187073577,172184.88141618582
727,0,0,41.66262572317924,3,0.0,1,0.11245809227358627,0.0,161194.3923600049
618,0,0,47.51114003520191,5,94556.54378289648,1,1.0,0.0,173977.55631508867
573,0,0,47.4136445647277,7,118459.59605480365,2,0.5863554352723012,0.0,80942.64081122914
707,0,0,50.607806998942465,7,0.0,3,1.0,1.0,49470.205951796364
616,0,1,55.37430416277155,5,150541.6436088517,1,0.62490059468165,0.0,160707.01167096128
745,0,0,44.91058218990714,5,101205.6735226891,1,1.0,0.5089417810092862,166135.7415556195
676,0,0,49.619121402543854,5,95326.87999626956,1,0.3190439298728074,0.0,120273.81339559863
611,1,0,45.186192827506204,3,0.0,1,1.0,0.03103213791770032,38297.061782352685
679,0,0,31.736145816272405,2,57996.366882753464,1,0.9330776530661451,1.0,181929.68229555854
572,2,1,47.51731412714272,4,99146.06109856143,1,1.0,0.12932853178567927,196092.59733630388
630,2,0,34.250722631637544,8,143271.4268269279,1,1.0,0.4218298355226534,73928.42472475144
625,0,0,42.59124246404549,0,104428.74211037326,1,1.0,0.3086982306647711,182636.1058963138
535,2,0,44.38868277185614,3,123047.63608146677,1,1.0,0.09717069296403535,28079.66182045305
742,0,0,49.64527563553179,0,56834.1364337048,1,1.0,0.0,85299.84889288014
589,0,0,56.29913270557564,7,107350.39686699046,2,1.0,0.0,108138.30839665903
656,1,1,48.11238604932226,6,126358.19849716147,1,1.0,0.0,64505.612894559614
743,1,0,49.28571618518734,5,116155.78720021807,1,1.0,0.0,156556.47503459416
581,0,0,55.50183258793413,9,0.0,1,1.0,0.0,150086.14107899333
717,0,0,37.57692955493764,4,0.0,1,1.0,0.0,76915.99619456801
726,1,1,31.651731349432737,1,0.0,2,1.0,0.0,164510.8320136288
661,1,0,46.29251502034103,3,90174.87237362824,1,0.707484979658969,0.0,157133.43294802366
657,0,0,46.167470490550045,3,90434.51890843207,1,1.0,0.0,156501.4090116456
708,1,0,47.9679533345744,5,147235.74309645177,1,1.0,0.37900583317819947,145028.83462114926
647,0,0,53.40352339278042,6,55191.09307269964,1,1.0,0.6464248763677249,194098.75725114785
